CC1.8.Chr10_5766146	CC1.8.Chr10	5730309	5730371	98.413	0	1	63	1.03e-23
CC1.8.Chr11_14787373	CC1.8.Chr11	14787273	14787372	100.000	0	0	100	5.97e-46
CC1.8.Chr10_42841302	CC1.8.Chr10	42841202	42841301	100.000	0	0	100	5.97e-46
CC1.8.Chr03_6045804	CC1.8.Chr03	6045704	6045803	100.000	0	0	100	5.97e-46
CC1.8.Chr03_24942627	CC1.8.Chr03	24942527	24942626	100.000	0	0	100	5.97e-46
CC1.8.Chr02_9893629	CC1.8.Chr02	9893529	9893628	100.000	0	0	100	5.97e-46
CC1.8.Chr05_40611989	CC1.8.Chr05	40611889	40611988	100.000	0	0	100	5.97e-46
CC1.8.Chr09_11022125	CC1.8.Chr09	11022025	11022124	100.000	0	0	100	5.97e-46
CC1.8.Chr03_12696011	CC1.8.Chr03	12695911	12696010	100.000	0	0	100	5.97e-46
CC1.8.Chr03_12696011	CC1.8.Chr03	12760809	12760906	95.918	0	4	98	3.62e-38
CC1.8.Chr03_12696011	CC1.8.Chr03	12788401	12788492	94.624	1	4	93	3.64e-33
CC1.8.Chr03_12696011	CC1.8.Chr03	12679119	12679213	92.632	0	7	95	1.69e-31
CC1.8.Chr03_12696011	CC1.8.Chr03	12621496	12621592	91.837	1	7	98	6.09e-31
CC1.8.Chr03_12696011	CC1.8.Chr03	12604137	12604233	90.816	1	8	98	2.84e-29
CC1.8.Chr03_12696011	CC1.8.Chr03	12587972	12587878	90.625	1	8	96	3.67e-28
CC1.8.Chr03_12696011	CC1.8.Chr03	12867233	12867327	90.526	0	9	95	3.67e-28
CC1.8.Chr03_12696011	CC1.8.Chr03	12872412	12872503	90.426	2	7	94	4.74e-27
CC1.8.Chr03_12696011	CC1.8.Chr03	12669165	12669256	90.323	1	8	93	1.71e-26
CC1.8.Chr03_12696011	CC1.8.Chr03	12648415	12648506	89.247	1	9	93	7.94e-25
CC1.8.Chr03_12696011	CC1.8.Chr03	12489435	12489521	89.773	1	8	88	1.03e-23
CC1.8.Chr08_42586087	CC1.8.Chr08	42585987	42586086	100.000	0	0	100	5.97e-46
CC1.8.Chr08_16879778	CC1.8.Chr08	16879678	16879777	100.000	0	0	100	5.97e-46
CC1.8.Chr02_77988629	CC1.8.Chr02	77988529	77988628	100.000	0	0	100	5.97e-46
CC1.8.Chr06_33319549	CC1.8.Chr06	33319449	33319548	100.000	0	0	100	5.97e-46
CC1.8.Chr10_36807196	CC1.8.Chr10	36807096	36807195	100.000	0	0	100	5.97e-46
CC1.8.Chr07_28260099	CC1.8.Chr07	28259999	28260098	100.000	0	0	100	5.97e-46
CC1.8.Chr02_75055675	CC1.8.Chr02	75055575	75055674	100.000	0	0	100	5.97e-46
CC1.8.Chr11_24039268	CC1.8.Chr11	24039168	24039267	100.000	0	0	100	5.97e-46
CC1.8.Chr06_5126875	CC1.8.Chr06	5126775	5126874	100.000	0	0	100	5.97e-46
CC1.8.Chr04_10323670	CC1.8.Chr04	10323570	10323669	100.000	0	0	100	5.97e-46
CC1.8.Chr04_10323670	CC1.8.Chr04	10352453	10352552	98.000	0	2	100	1.29e-42
CC1.8.Chr04_10323670	CC1.8.Chr04	10320668	10320767	97.000	0	3	100	6.01e-41
CC1.8.Chr05_16256838	CC1.8.Chr05	16256738	16256837	100.000	0	0	100	5.97e-46
CC1.8.Chr04_7152863	CC1.8.Chr04	7152763	7152862	100.000	0	0	100	5.97e-46
CC1.8.Chr01_41093571	CC1.8.Chr01	41093471	41093570	100.000	0	0	100	5.97e-46
CC1.8.Chr02_8192121	CC1.8.Chr02	8192021	8192120	100.000	0	0	100	5.97e-46
CC1.8.Chr09_19765924	CC1.8.Chr09	19765824	19765923	100.000	0	0	100	5.97e-46
CC1.8.Chr04_13492271	CC1.8.Chr04	13492171	13492270	100.000	0	0	100	5.97e-46
CC1.8.Chr06_57293926	CC1.8.Chr06	57293826	57293925	100.000	0	0	100	5.97e-46
CC1.8.Chr05_41146596	CC1.8.Chr05	41146496	41146595	100.000	0	0	100	5.97e-46
CC1.8.Chr01_11220142	CC1.8.Chr01	11220042	11220141	100.000	0	0	100	5.97e-46
CC1.8.Chr01_21725625	CC1.8.Chr01	21725525	21725624	100.000	0	0	100	5.97e-46
CC1.8.Chr01_21725625	CC1.8.Chr01	21568309	21568382	98.649	0	1	74	7.88e-30
CC1.8.Chr02_76555654	CC1.8.Chr02	76555554	76555653	100.000	0	0	100	5.97e-46
CC1.8.Chr05_11389996	CC1.8.Chr05	11389896	11389995	100.000	0	0	100	5.97e-46
CC1.8.Chr05_16674638	CC1.8.Chr05	16674538	16674637	100.000	0	0	100	5.97e-46
CC1.8.Chr06_59173345	CC1.8.Chr06	59151118	59151217	100.000	0	0	100	5.97e-46
CC1.8.Chr06_59173345	CC1.8.Chr06	59173245	59173344	100.000	0	0	100	5.97e-46
CC1.8.Chr06_59173345	Contig2586	15678	15579	100.000	0	0	100	5.97e-46
CC1.8.Chr06_59173345	Contig842	23975	24074	100.000	0	0	100	5.97e-46
CC1.8.Chr07_1946121	CC1.8.Chr07	1946021	1946120	100.000	0	0	100	5.97e-46
CC1.8.Chr09_26444206	CC1.8.Chr09	26444106	26444205	100.000	0	0	100	5.97e-46
CC1.8.Chr02_1770665	CC1.8.Chr02	1770565	1770664	100.000	0	0	100	5.97e-46
CC1.8.Chr01_26597481	CC1.8.Chr01	26597381	26597480	100.000	0	0	100	5.97e-46
CC1.8.Chr02_64956794	CC1.8.Chr02	64956694	64956793	100.000	0	0	100	5.97e-46
CC1.8.Chr06_64888084	CC1.8.Chr06	64887984	64888083	100.000	0	0	100	5.97e-46
CC1.8.Chr01_28972369	CC1.8.Chr01	28972269	28972368	100.000	0	0	100	5.97e-46
CC1.8.Chr06_60193891	CC1.8.Chr06	60193791	60193890	100.000	0	0	100	5.97e-46
CC1.8.Chr02_22646949	CC1.8.Chr02	22646849	22646948	100.000	0	0	100	5.97e-46
CC1.8.Chr02_68335744	CC1.8.Chr02	68335644	68335743	100.000	0	0	100	5.97e-46
CC1.8.Chr05_34470618	CC1.8.Chr05	34470518	34470617	100.000	0	0	100	5.97e-46
CC1.8.Chr02_43588886	CC1.8.Chr02	43588786	43588885	100.000	0	0	100	5.97e-46
CC1.8.Chr04_40357851	CC1.8.Chr04	40357751	40357850	100.000	0	0	100	5.97e-46
CC1.8.Chr03_3752844	CC1.8.Chr03	3752744	3752843	100.000	0	0	100	5.97e-46
CC1.8.Chr06_3139973	CC1.8.Chr06	3139873	3139972	100.000	0	0	100	5.97e-46
CC1.8.Chr10_21937235	CC1.8.Chr10	21937135	21937234	100.000	0	0	100	5.97e-46
CC1.8.Chr11_13373100	CC1.8.Chr11	13373000	13373099	100.000	0	0	100	5.97e-46
CC1.8.Chr03_21318489	CC1.8.Chr03	21318389	21318488	100.000	0	0	100	5.97e-46
CC1.8.Chr05_29599963	CC1.8.Chr05	29599863	29599962	100.000	0	0	100	5.97e-46
CC1.8.Chr10_9992316	CC1.8.Chr10	9992216	9992315	100.000	0	0	100	5.97e-46
CC1.8.Chr02_28827238	CC1.8.Chr02	28827138	28827237	100.000	0	0	100	5.97e-46
CC1.8.Chr05_5866202	CC1.8.Chr05	5866102	5866201	100.000	0	0	100	5.97e-46
CC1.8.Chr03_9106575	CC1.8.Chr03	9106475	9106574	100.000	0	0	100	5.97e-46
CC1.8.Chr10_47989265	CC1.8.Chr10	47989165	47989264	100.000	0	0	100	5.97e-46
CC1.8.Chr02_56914039	CC1.8.Chr02	56913939	56914038	100.000	0	0	100	5.97e-46
CC1.8.Chr08_31451751	CC1.8.Chr08	31451651	31451750	100.000	0	0	100	5.97e-46
CC1.8.Chr03_24648064	CC1.8.Chr03	24647964	24648063	100.000	0	0	100	5.97e-46
CC1.8.Chr11_34859266	CC1.8.Chr11	34859166	34859265	100.000	0	0	100	5.97e-46
CC1.8.Chr10_5485640	CC1.8.Chr10	5485540	5485639	100.000	0	0	100	5.97e-46
CC1.8.Chr01_55857688	CC1.8.Chr01	55857588	55857687	100.000	0	0	100	5.97e-46
CC1.8.Chr06_39190369	CC1.8.Chr06	39190269	39190368	100.000	0	0	100	5.97e-46
CC1.8.Chr04_15820215	CC1.8.Chr04	15820115	15820214	100.000	0	0	100	5.97e-46
CC1.8.Chr04_42608466	CC1.8.Chr04	42608366	42608465	100.000	0	0	100	5.97e-46
CC1.8.Chr07_16117758	CC1.8.Chr07	16117658	16117757	100.000	0	0	100	5.97e-46
CC1.8.Chr01_41756228	CC1.8.Chr01	41756128	41756227	100.000	0	0	100	5.97e-46
CC1.8.Chr06_10256370	CC1.8.Chr06	10256270	10256369	100.000	0	0	100	5.97e-46
CC1.8.Chr04_42513501	CC1.8.Chr04	42513401	42513500	100.000	0	0	100	5.97e-46
CC1.8.Chr11_16183673	CC1.8.Chr11	16183573	16183672	100.000	0	0	100	5.97e-46
CC1.8.Chr01_39458457	CC1.8.Chr01	39458357	39458456	100.000	0	0	100	5.97e-46
CC1.8.Chr04_42443129	CC1.8.Chr04	42443029	42443128	100.000	0	0	100	5.97e-46
CC1.8.Chr01_19032230	CC1.8.Chr01	19032130	19032229	100.000	0	0	100	5.97e-46
CC1.8.Chr01_19032230	CC1.8.Chr01	56843113	56843014	98.000	0	2	100	1.29e-42
CC1.8.Chr04_48100689	CC1.8.Chr04	48100589	48100688	100.000	0	0	100	5.97e-46
CC1.8.Chr10_34351559	CC1.8.Chr10	34351459	34351558	100.000	0	0	100	5.97e-46
CC1.8.Chr08_49469024	CC1.8.Chr08	49468924	49469023	100.000	0	0	100	5.97e-46
CC1.8.Chr01_51616850	CC1.8.Chr01	51616750	51616849	100.000	0	0	100	5.97e-46
CC1.8.Chr04_11160546	CC1.8.Chr04	11160446	11160545	100.000	0	0	100	5.97e-46
CC1.8.Chr01_55415138	CC1.8.Chr01	55415038	55415137	100.000	0	0	100	5.97e-46
CC1.8.Chr10_12499913	CC1.8.Chr10	12499813	12499912	100.000	0	0	100	5.97e-46
CC1.8.Chr03_28594425	CC1.8.Chr03	28594325	28594424	100.000	0	0	100	5.97e-46
CC1.8.Chr03_28594425	CC1.8.Chr03	28522319	28522413	95.833	1	3	96	1.68e-36
CC1.8.Chr03_28594425	CC1.8.Chr05	12707243	12707351	86.239	11	4	109	1.33e-22
CC1.8.Chr03_28594425	CC1.8.Chr05	11465887	11465996	82.727	12	7	110	1.73e-16
CC1.8.Chr03_28594425	CC1.8.Chr09	26000624	26000513	83.929	13	5	112	1.03e-18
CC1.8.Chr03_28594425	CC1.8.Chr08	21090644	21090751	84.259	11	6	108	1.03e-18
CC1.8.Chr03_28594425	CC1.8.Chr11	2628105	2627996	83.636	12	6	110	3.72e-18
CC1.8.Chr02_44659316	CC1.8.Chr02	44659216	44659315	100.000	0	0	100	5.97e-46
CC1.8.Chr06_35790902	CC1.8.Chr06	35790802	35790901	100.000	0	0	100	5.97e-46
CC1.8.Chr10_11661937	CC1.8.Chr10	11661837	11661936	100.000	0	0	100	5.97e-46
CC1.8.Chr10_48177769	CC1.8.Chr10	48177669	48177768	100.000	0	0	100	5.97e-46
CC1.8.Chr07_10763814	CC1.8.Chr07	10763714	10763813	100.000	0	0	100	5.97e-46
CC1.8.Chr02_3923964	CC1.8.Chr02	3923864	3923963	100.000	0	0	100	5.97e-46
CC1.8.Chr06_51057006	CC1.8.Chr06	51056906	51057005	100.000	0	0	100	5.97e-46
CC1.8.Chr08_34879894	CC1.8.Chr08	34879794	34879893	100.000	0	0	100	5.97e-46
CC1.8.Chr09_15669112	CC1.8.Chr09	15669012	15669111	100.000	0	0	100	5.97e-46
CC1.8.Chr06_59019583	CC1.8.Chr06	59019483	59019582	100.000	0	0	100	5.97e-46
CC1.8.Chr09_8272782	CC1.8.Chr09	8272682	8272781	100.000	0	0	100	5.97e-46
CC1.8.Chr07_16665894	CC1.8.Chr07	16665794	16665893	100.000	0	0	100	5.97e-46
CC1.8.Chr07_16665894	CC1.8.Chr07	16715714	16715813	96.000	0	4	100	2.80e-39
CC1.8.Chr07_16665894	CC1.8.Chr03	37974147	37974048	96.000	0	4	100	2.80e-39
CC1.8.Chr01_9643663	CC1.8.Chr01	9643563	9643662	100.000	0	0	100	5.97e-46
CC1.8.Chr10_13264062	CC1.8.Chr10	13263962	13264061	100.000	0	0	100	5.97e-46
CC1.8.Chr09_4025067	CC1.8.Chr09	4024967	4025066	100.000	0	0	100	5.97e-46
CC1.8.Chr06_64620362	CC1.8.Chr06	64620262	64620361	100.000	0	0	100	5.97e-46
CC1.8.Chr06_64620362	CC1.8.Chr06	64672141	64672238	96.939	1	2	98	2.80e-39
CC1.8.Chr10_333038	CC1.8.Chr10	332938	333037	100.000	0	0	100	5.97e-46
CC1.8.Chr06_46575929	CC1.8.Chr06	46575829	46575928	100.000	0	0	100	5.97e-46
CC1.8.Chr06_50532764	CC1.8.Chr06	50532664	50532763	100.000	0	0	100	5.97e-46
CC1.8.Chr04_1142769	CC1.8.Chr04	1142669	1142768	100.000	0	0	100	5.97e-46
CC1.8.Chr04_46632257	CC1.8.Chr04	46632157	46632256	100.000	0	0	100	5.97e-46
CC1.8.Chr10_5672796	CC1.8.Chr10	5672696	5672795	100.000	0	0	100	5.97e-46
CC1.8.Chr02_23033562	CC1.8.Chr02	23033462	23033561	100.000	0	0	100	5.97e-46
CC1.8.Chr07_9513000	CC1.8.Chr07	9512900	9512999	100.000	0	0	100	5.97e-46
CC1.8.Chr01_58567650	CC1.8.Chr01	58567550	58567649	100.000	0	0	100	5.97e-46
CC1.8.Chr06_64531775	CC1.8.Chr06	64531675	64531774	100.000	0	0	100	5.97e-46
CC1.8.Chr07_7848698	CC1.8.Chr07	7848598	7848697	100.000	0	0	100	5.97e-46
CC1.8.Chr04_3175738	CC1.8.Chr04	3175638	3175737	100.000	0	0	100	5.97e-46
CC1.8.Chr09_38045645	CC1.8.Chr09	38045545	38045644	100.000	0	0	100	5.97e-46
CC1.8.Chr11_1726034	CC1.8.Chr11	1725934	1726033	100.000	0	0	100	5.97e-46
CC1.8.Chr02_72644971	CC1.8.Chr02	72644871	72644970	100.000	0	0	100	5.97e-46
CC1.8.Chr11_25589047	CC1.8.Chr11	25588947	25589046	100.000	0	0	100	5.97e-46
CC1.8.Chr02_19090488	CC1.8.Chr02	19090388	19090487	100.000	0	0	100	5.97e-46
CC1.8.Chr05_7348305	CC1.8.Chr05	7348205	7348304	100.000	0	0	100	5.97e-46
CC1.8.Chr05_7348305	CC1.8.Chr05	14359525	14359624	95.000	0	5	100	1.30e-37
CC1.8.Chr05_7348305	Contig2391	57383	57480	93.878	0	6	98	7.83e-35
CC1.8.Chr11_42586125	CC1.8.Chr11	42586025	42586124	100.000	0	0	100	5.97e-46
CC1.8.Chr02_7013492	CC1.8.Chr02	7013392	7013491	100.000	0	0	100	5.97e-46
CC1.8.Chr02_73616522	CC1.8.Chr02	73616422	73616521	100.000	0	0	100	5.97e-46
CC1.8.Chr05_5451116	CC1.8.Chr05	5451016	5451115	100.000	0	0	100	5.97e-46
CC1.8.Chr02_12706178	CC1.8.Chr02	12706078	12706177	100.000	0	0	100	5.97e-46
CC1.8.Chr07_17792829	CC1.8.Chr07	17792729	17792828	100.000	0	0	100	5.97e-46
CC1.8.Chr02_15173949	CC1.8.Chr02	15173849	15173948	100.000	0	0	100	5.97e-46
CC1.8.Chr03_5333477	CC1.8.Chr03	5333377	5333476	100.000	0	0	100	5.97e-46
CC1.8.Chr03_5333477	CC1.8.Chr03	5262204	5262282	98.734	0	1	79	1.31e-32
CC1.8.Chr09_41893981	CC1.8.Chr09	41893881	41893980	100.000	0	0	100	5.97e-46
CC1.8.Chr08_33715575	CC1.8.Chr08	33715475	33715574	100.000	0	0	100	5.97e-46
CC1.8.Chr08_33715575	CC1.8.Chr08	33753235	33753316	93.902	0	5	82	1.32e-27
CC1.8.Chr06_3893065	CC1.8.Chr06	3892965	3893064	100.000	0	0	100	5.97e-46
CC1.8.Chr04_4162934	CC1.8.Chr04	4162834	4162933	100.000	0	0	100	5.97e-46
CC1.8.Chr04_957832	CC1.8.Chr04	957732	957831	100.000	0	0	100	5.97e-46
CC1.8.Chr03_21412789	CC1.8.Chr03	21412689	21412788	100.000	0	0	100	5.97e-46
CC1.8.Chr10_6484376	CC1.8.Chr10	6484276	6484375	100.000	0	0	100	5.97e-46
CC1.8.Chr06_4018769	CC1.8.Chr06	4018669	4018768	100.000	0	0	100	5.97e-46
CC1.8.Chr02_28205153	CC1.8.Chr02	28205053	28205152	100.000	0	0	100	5.97e-46
CC1.8.Chr02_28205153	CC1.8.Chr02	28277209	28277308	97.000	0	3	100	6.01e-41
CC1.8.Chr01_55730771	CC1.8.Chr01	55730671	55730770	100.000	0	0	100	5.97e-46
CC1.8.Chr01_55730771	CC1.8.Chr01	54611615	54611714	99.000	0	1	100	2.78e-44
CC1.8.Chr01_55730771	CC1.8.Chr01	55709901	55710000	97.000	0	3	100	6.01e-41
CC1.8.Chr06_65945927	CC1.8.Chr06	65945827	65945926	100.000	0	0	100	5.97e-46
CC1.8.Chr04_34739705	CC1.8.Chr11	4955852	4955753	100.000	0	0	100	5.97e-46
CC1.8.Chr04_34739705	CC1.8.Chr04	34739605	34739704	100.000	0	0	100	5.97e-46
CC1.8.Chr10_34783874	CC1.8.Chr10	34783774	34783873	100.000	0	0	100	5.97e-46
CC1.8.Chr02_25920681	CC1.8.Chr02	25920581	25920680	100.000	0	0	100	5.97e-46
CC1.8.Chr06_46215875	CC1.8.Chr06	46215775	46215874	100.000	0	0	100	5.97e-46
CC1.8.Chr02_8961749	CC1.8.Chr02	8961649	8961748	100.000	0	0	100	5.97e-46
CC1.8.Chr11_38297299	CC1.8.Chr11	38297199	38297298	100.000	0	0	100	5.97e-46
CC1.8.Chr07_37438527	CC1.8.Chr07	37438427	37438526	100.000	0	0	100	5.97e-46
CC1.8.Chr07_12205609	CC1.8.Chr07	12205509	12205608	100.000	0	0	100	5.97e-46
CC1.8.Chr07_12205609	CC1.8.Chr07	12196173	12196272	95.000	0	5	100	1.30e-37
CC1.8.Chr06_4705134	CC1.8.Chr06	4705034	4705133	100.000	0	0	100	5.97e-46
CC1.8.Chr05_47551108	CC1.8.Chr05	47551008	47551107	100.000	0	0	100	5.97e-46
CC1.8.Chr07_31053812	CC1.8.Chr07	31053712	31053811	100.000	0	0	100	5.97e-46
CC1.8.Chr02_41919044	CC1.8.Chr02	41918944	41919043	100.000	0	0	100	5.97e-46
CC1.8.Chr02_41919044	CC1.8.Chr11	25150285	25150186	99.000	0	1	100	2.78e-44
CC1.8.Chr02_41600015	CC1.8.Chr02	41599915	41600014	100.000	0	0	100	5.97e-46
CC1.8.Chr07_37161998	CC1.8.Chr07	37161898	37161997	100.000	0	0	100	5.97e-46
CC1.8.Chr09_38598731	CC1.8.Chr09	38598631	38598730	100.000	0	0	100	5.97e-46
CC1.8.Chr09_38448323	CC1.8.Chr09	38448223	38448322	100.000	0	0	100	5.97e-46
CC1.8.Chr02_27957744	CC1.8.Chr02	27957644	27957743	100.000	0	0	100	5.97e-46
CC1.8.Chr04_25109871	CC1.8.Chr04	25109771	25109870	100.000	0	0	100	5.97e-46
CC1.8.Chr07_36984018	CC1.8.Chr07	36983918	36984017	100.000	0	0	100	5.97e-46
CC1.8.Chr07_29274078	CC1.8.Chr07	29273978	29274077	100.000	0	0	100	5.97e-46
CC1.8.Chr10_18928547	CC1.8.Chr10	18928447	18928546	100.000	0	0	100	5.97e-46
CC1.8.Chr04_23872123	CC1.8.Chr04	23872023	23872122	100.000	0	0	100	5.97e-46
CC1.8.Chr04_24067932	CC1.8.Chr04	24067832	24067931	100.000	0	0	100	5.97e-46
CC1.8.Chr04_24067932	CC1.8.Chr04	24067736	24067811	96.053	0	3	76	1.32e-27
CC1.8.Chr06_65881158	CC1.8.Chr06	65881058	65881157	100.000	0	0	100	5.97e-46
CC1.8.Chr01_31179934	CC1.8.Chr01	31179834	31179933	100.000	0	0	100	5.97e-46
CC1.8.Chr02_53169676	CC1.8.Chr02	53169576	53169675	100.000	0	0	100	5.97e-46
CC1.8.Chr11_21771466	CC1.8.Chr11	21771366	21771465	100.000	0	0	100	5.97e-46
CC1.8.Chr11_21771466	CC1.8.Chr06	13034515	13034614	98.000	0	2	100	1.29e-42
